Order_ID,Customer_ID,Customer_Name,Customer_Age,Gender,City,State,Pin_Code,Product_ID,Product_Name,Category,Brand,Price,Quantity,Total_Amount,Payment_Method,Order_Status,Order_Date,Delivery_Date,Review_Rating
AMZ-54069,CUST-2122,Rushil Prabhu,35,F,Rourkela,Rajasthan,368229,PID-3422,Kurtis,Fashion,Narasimhan Group,2992.96,2,5985.92,Cash on Delivery,Delivered,2024-05-15,2024-05-16,3.0
AMZ-68457,CUST-8411,Nathan Sheth,23,M,Panvel,Mizoram,935830,PID-1375,Microwave,Home Appliances,"Walla, Tailor and Bajaj",13633.8,3,40901.4,Credit Card,Delivered,2023-04-08,,2.0
AMZ-52286,CUST-5191,Bhavika Ravi,36,M,Hubli–Dharwad,Bihar,541931,PID-3262,Fruits,Groceries,"Parmer, Mody and Rau",55.69,5,278.45,Net Banking,Delivered,2023-10-06,2023-10-10,1.0
AMZ-66721,CUST-3793,Qasim Cherian,48,F,Cuttack,Maharashtra,421631,PID-7033,Lipstick,Beauty & Personal Care,"Bhandari, Pandya and Bawa",828.83,4,3315.32,Paytm,Delivered,2024-03-13,2024-03-17,
AMZ-88371,CUST-7691,Sachi Chaudry,24,F,Bihar Sharif,Karnataka,638623,PID-3335,Lipstick,Beauty & Personal Care,Krishnamurthy-Mandal,584.6,4,2338.4,UPI,Delivered,2024-02-13,2024-02-17,2.0
AMZ-74431,CUST-4210,Bhavya Roy,32,F,Tirunelveli,Arunachal Pradesh,010642,PID-4884,Saree,Fashion,Karan-Palla,3842.32,2,7684.64,Cash on Delivery,Delivered,2023-03-10,2023-03-15,5.0
AMZ-13568,CUST-3538,Thomas Master,47,F,Thanjavur,Himachal Pradesh,032636,PID-6576,Exam Guide,Books & Stationery,"Bansal, Saran and Parikh",282.26,5,1411.3,Net Banking,Delivered,2024-01-06,2024-01-13,1.0
AMZ-56187,CUST-3932,Madhav Sekhon,28,M,Firozabad,Tamil Nadu,632710,PID-2702,Pen,Books & Stationery,"Choudhury, Dani and Ravel",27.95,4,111.8,Paytm,Cancelled,2024-07-25,2024-08-01,
AMZ-30807,CUST-6883,Ekiya Solanki,63,M,Tirupati,Haryana,222837,PID-5073,Washing Machine,Home Appliances,"Bhavsar, Lall and Hans",37343.99,4,149375.96,Debit Card,Delivered,2023-09-25,2023-09-28,4.0
AMZ-43232,CUST-4869,Ekapad Sankaran,54,F,Sangli-Miraj & Kupwad,Meghalaya,418546,PID-2415,Smartwatch,Electronics,Chaudhari-Choudhary,2738.64,2,5477.28,Credit Card,Delivered,2024-07-06,2024-07-11,1.0
AMZ-91767,CUST-1204,Harini Ram,58,F,Cuttack,Telangana,422474,PID-4087,Milk,Groceries,Mand LLC,71.4,1,71.4,Debit Card,Delivered,2023-06-16,,
AMZ-18456,CUST-1861,Neha Rajagopal,48,F,Hospet,Arunachal Pradesh,161210,PID-6536,Lipstick,Beauty & Personal Care,"Dara, Pandit and Narayan",738.13,3,2214.39,Cash on Delivery,Shipped,2024-08-04,2024-08-09,
AMZ-26701,CUST-5116,Vivaan Brahmbhatt,33,M,Bhagalpur,Himachal Pradesh,549182,PID-6495,Exam Guide,Books & Stationery,Ramaswamy-Chaudhry,901.41,4,3605.64,Cash on Delivery,Delivered,2024-06-22,2024-06-24,1.0
AMZ-99432,CUST-3634,Aayush Bhatti,56,M,Aizawl,Odisha,044286,PID-9781,Fiction Novel,Books & Stationery,"Loyal, Bakshi and Wali",725.87,2,1451.74,Cash on Delivery,Delivered,2023-11-07,,2.0
AMZ-75175,CUST-8315,Nitara Varty,51,F,Jalandhar,Maharashtra,179923,PID-5324,Headphones,Electronics,"Sekhon, Mann and Sarin",3194.66,2,6389.32,Credit Card,Delivered,2023-07-04,2023-07-10,2.0
AMZ-65370,CUST-6016,Vedhika Kalla,26,F,Chennai,Maharashtra,531323,PID-6514,Washing Machine,Home Appliances,Ganguly Ltd,49590.25,5,247951.25,Credit Card,Returned,2024-08-27,2024-08-31,
AMZ-24761,CUST-6836,Osha Upadhyay,64,F,Darbhanga,Manipur,326955,PID-1582,Face Wash,Beauty & Personal Care,Kala-Sen,285.14,3,855.42,UPI,Delivered,2023-08-21,2023-08-27,1.0
AMZ-50340,CUST-4098,Daniel Chanda,61,M,Amroha,Madhya Pradesh,963808,PID-5816,Washing Machine,Home Appliances,Tata-Om,33837.54,5,169187.7,Paytm,Delivered,2023-08-11,2023-08-16,4.0
AMZ-23459,CUST-4284,Jairaj Sastry,18,M,Vadodara,Chhattisgarh,930926,PID-2935,Moisturizer,Beauty & Personal Care,Shere-Kala,478.39,1,478.39,Debit Card,Delivered,2024-08-03,2024-08-06,2.0
AMZ-16666,CUST-8882,Krisha Deshpande,37,F,Vijayanagaram,Andhra Pradesh,335461,PID-6140,Kurtis,Fashion,"Barad, Chatterjee and Grewal",1003.45,4,4013.8,Debit Card,Cancelled,2023-03-16,2023-03-20,
AMZ-69123,CUST-8598,Thomas Manne,35,M,Kanpur,Telangana,994735,PID-9972,Bluetooth Speaker,Electronics,Kumar and Sons,2661.83,3,7985.49,Paytm,Shipped,2023-11-21,,
AMZ-34780,CUST-7306,Madhavi Balasubramanian,52,F,Patiala,Bihar,216748,PID-6709,Perfume,Beauty & Personal Care,Ben-Suresh,5966.15,3,17898.45,Net Banking,Delivered,2024-02-11,2024-02-12,1.0
AMZ-95921,CUST-7893,Megha Goda,50,M,Bharatpur,Tamil Nadu,861481,PID-5206,Pen,Books & Stationery,"Borah, Bajwa and Gera",77.74,2,155.48,Net Banking,Cancelled,2023-05-09,2023-05-10,
AMZ-42949,CUST-5652,Anita Pillay,35,F,Panipat,Kerala,352858,PID-4344,Bluetooth Speaker,Electronics,Rama-Palla,10032.43,5,50162.15,Cash on Delivery,Delivered,2024-06-11,,
AMZ-64811,CUST-1693,Balendra Mistry,39,F,Bangalore,Uttar Pradesh,492934,PID-7455,Fan,Home Appliances,Keer-Ramesh,6316.53,1,6316.53,Cash on Delivery,Processing,2023-12-27,2023-12-30,
AMZ-83115,CUST-3299,Luke Pandya,32,F,Kurnool,Punjab,931861,PID-4865,Atta,Groceries,Chhabra Inc,842.06,4,3368.24,Paytm,Processing,2023-03-30,,
AMZ-15242,CUST-9651,Bakhshi Bal,47,F,Erode,Manipur,684864,PID-1997,Microwave,Home Appliances,Hegde-Pillai,12843.05,1,12843.05,Credit Card,Shipped,2023-06-29,2023-06-30,
AMZ-30287,CUST-4961,Shaurya Dhingra,49,M,Kalyan-Dombivli,Himachal Pradesh,699256,PID-3567,Face Wash,Beauty & Personal Care,Mutti-Ravel,277.38,2,554.76,Debit Card,Delivered,2023-01-02,2023-01-06,
AMZ-68207,CUST-5569,Falak Bava,35,F,Pallavaram,Assam,807264,PID-6164,Fan,Home Appliances,Balasubramanian PLC,4351.64,3,13054.92,Net Banking,Returned,2024-09-04,2024-09-06,
AMZ-78263,CUST-3693,Abdul Bora,42,M,Tirunelveli,Nagaland,248142,PID-5169,Milk,Groceries,Raj LLC,54.35,3,163.05,Paytm,Delivered,2023-03-16,2023-03-22,
AMZ-72363,CUST-9403,Kamya Toor,22,F,Korba,Madhya Pradesh,896978,PID-5859,Smartphone,Electronics,Singh Ltd,50970.65,2,101941.3,Net Banking,Processing,2023-09-21,2023-09-27,
AMZ-35775,CUST-8953,Tripti Parekh,38,F,Karawal Nagar,Tamil Nadu,304902,PID-5399,Saree,Fashion,Basak-Bhagat,9548.16,3,28644.48,Credit Card,Delivered,2023-08-16,2023-08-22,3.0
AMZ-99601,CUST-9742,Vinaya Choudhry,34,M,Pali,Assam,764972,PID-5544,Microwave,Home Appliances,Kannan-Vyas,10539.12,3,31617.36,Cash on Delivery,Cancelled,2023-01-02,2023-01-08,
AMZ-10181,CUST-1296,Kamya Kalla,65,F,Jamalpur,Uttar Pradesh,963450,PID-9417,Sneakers,Fashion,Minhas-Boase,7319.61,2,14639.22,Paytm,Delivered,2024-12-03,2024-12-08,2.0
AMZ-29069,CUST-5270,Charvi Comar,59,M,Ajmer,Gujarat,548334,PID-4440,Milk,Groceries,Swaminathan Group,94.6,3,283.8,Net Banking,Delivered,2024-01-06,2024-01-09,4.0
AMZ-33244,CUST-2204,Bina Doctor,39,M,Ongole,Jharkhand,848695,PID-7453,Microwave,Home Appliances,Khalsa LLC,15837.78,5,79188.9,Net Banking,Processing,2024-09-11,2024-09-17,
AMZ-59971,CUST-3057,Gauri Karpe,46,F,Saharanpur,Andhra Pradesh,383135,PID-9889,Exam Guide,Books & Stationery,"Barad, Raval and Natarajan",1145.47,5,5727.35,Debit Card,Delivered,2023-10-11,,4.0
AMZ-49512,CUST-1448,Gauri Anne,18,F,Bettiah,Sikkim,810905,PID-6984,Notebook,Books & Stationery,Hans LLC,137.42,2,274.84,Debit Card,Delivered,2023-11-01,2023-11-05,2.0
AMZ-61516,CUST-2303,Zehaan Srinivas,26,F,Barasat,Tamil Nadu,362038,PID-2542,Washing Machine,Home Appliances,"Sane, Badami and Sagar",43854.37,5,219271.85,Cash on Delivery,Delivered,2024-05-20,,5.0
AMZ-71174,CUST-3429,Chanakya Bawa,18,M,Darbhanga,Andhra Pradesh,689845,PID-2300,Smartwatch,Electronics,Thaker-Pant,2867.86,2,5735.72,Paytm,Shipped,2023-07-26,2023-07-28,
AMZ-51676,CUST-1374,Ekantika Thakkar,62,F,Gangtok,Uttarakhand,169853,PID-7541,Moisturizer,Beauty & Personal Care,Rao-Pingle,874.51,1,874.51,UPI,Delivered,2023-09-23,2023-09-30,5.0
AMZ-38337,CUST-1542,Matthew Prashad,22,F,Katihar,Gujarat,552506,PID-9833,Atta,Groceries,Jain LLC,922.18,4,3688.72,UPI,Delivered,2024-09-29,2024-10-06,1.0
AMZ-69223,CUST-4650,Balendra Bhatia,18,M,Serampore,West Bengal,198440,PID-6232,Moisturizer,Beauty & Personal Care,Purohit Inc,300.89,5,1504.45,Net Banking,Shipped,2024-02-05,,
AMZ-99345,CUST-5977,Zayan Bobal,46,F,Ajmer,Meghalaya,567652,PID-8523,Refrigerator,Home Appliances,"Narayanan, Desai and Date",57913.07,1,57913.07,Cash on Delivery,Returned,2024-10-23,2024-10-25,
AMZ-54759,CUST-9332,Harini Mander,23,F,Hindupur,Jharkhand,422160,PID-7779,Rice,Groceries,Char-Majumdar,734.35,4,2937.4,Credit Card,Delivered,2023-08-27,2023-09-03,2.0
AMZ-40125,CUST-8116,Fitan Banik,32,M,Surat,Madhya Pradesh,101389,PID-3092,Shampoo,Beauty & Personal Care,"Sabharwal, Garg and Samra",437.19,3,1311.57,Debit Card,Processing,2024-01-03,2024-01-10,
AMZ-83283,CUST-8567,William Hayer,53,F,Naihati,Kerala,724010,PID-2160,Milk,Groceries,Kari-Savant,89.34,2,178.68,Credit Card,Processing,2024-10-19,2024-10-23,
AMZ-22001,CUST-9278,Janya Singhal,30,M,Ozhukarai,Haryana,073998,PID-8032,Washing Machine,Home Appliances,Modi-Goda,28269.66,1,28269.66,Cash on Delivery,Returned,2023-02-20,2023-02-25,
AMZ-19381,CUST-5791,Harshil Rattan,60,M,Panvel,Chhattisgarh,910967,PID-5125,Smartphone,Electronics,Kanda-Madan,11119.06,5,55595.3,UPI,Returned,2024-04-03,2024-04-07,
AMZ-59958,CUST-1109,Shravya Kurian,27,M,Miryalaguda,Kerala,611078,PID-4502,Fiction Novel,Books & Stationery,Acharya-Narain,774.67,1,774.67,Cash on Delivery,Delivered,2024-01-25,2024-01-28,4.0
AMZ-95599,CUST-8793,William Singh,53,F,Moradabad,Meghalaya,132050,PID-5329,Notebook,Books & Stationery,"Tella, Bath and Choudhary",138.75,1,138.75,Cash on Delivery,Delivered,2023-12-06,2023-12-11,5.0
AMZ-99971,CUST-9490,Udarsh Gupta,46,F,Katni,West Bengal,421972,PID-7443,Perfume,Beauty & Personal Care,Chauhan Inc,5714.62,4,22858.48,Paytm,Delivered,2024-04-03,,1.0
AMZ-76718,CUST-9064,Garima Din,24,F,Ulhasnagar,Uttarakhand,289559,PID-8820,Rice,Groceries,"Mangat, Krish and Bumb",1684.47,4,6737.88,Paytm,Shipped,2024-08-12,2024-08-17,
AMZ-58492,CUST-5222,Mahika Swamy,28,M,Pimpri-Chinchwad,Chhattisgarh,816835,PID-4148,Perfume,Beauty & Personal Care,"Kala, Batta and Deol",1162.8,2,2325.6,Debit Card,Returned,2023-08-22,2023-08-29,
AMZ-46637,CUST-8856,Sathvik Kapoor,52,M,Deoghar,Rajasthan,001251,PID-6984,Kurtis,Fashion,Solanki Group,3852.95,1,3852.95,Debit Card,Shipped,2023-08-21,2023-08-22,
AMZ-23057,CUST-7575,Ojas Sha,33,F,Dibrugarh,Maharashtra,885935,PID-9803,Face Wash,Beauty & Personal Care,"Deshpande, Rama and Mallick",493.75,5,2468.75,Net Banking,Shipped,2024-04-22,2024-04-25,
AMZ-62540,CUST-3250,Upma Goyal,29,F,Rewa,Meghalaya,143969,PID-2349,Notebook,Books & Stationery,Mallick Ltd,106.94,5,534.7,Net Banking,Delivered,2023-07-30,2023-08-05,5.0
AMZ-52527,CUST-5796,Amaira Dua,20,M,Etawah,Kerala,837296,PID-3291,Milk,Groceries,"Sekhon, Vig and Bhavsar",57.08,3,171.24,Credit Card,Delivered,2023-12-29,2023-12-31,2.0
AMZ-12499,CUST-6156,Saumya Taneja,47,M,Durgapur,Manipur,455630,PID-1037,Face Wash,Beauty & Personal Care,Wagle Inc,67.51,1,67.51,Paytm,Delivered,2024-04-06,2024-04-11,4.0
AMZ-59924,CUST-5659,Pranit Kota,60,M,Vellore,Arunachal Pradesh,314264,PID-7981,Rice,Groceries,Panchal-Gade,1796.17,2,3592.34,Cash on Delivery,Delivered,2023-05-26,,3.0
AMZ-90215,CUST-7924,Oviya Dani,39,M,Bardhaman,Punjab,442770,PID-6879,Moisturizer,Beauty & Personal Care,"Goda, Sabharwal and Chaudhuri",515.89,4,2063.56,Net Banking,Delivered,2023-10-17,2023-10-22,
AMZ-31485,CUST-7671,Lakshit Parekh,37,M,Jodhpur,Madhya Pradesh,977622,PID-3133,T-Shirt,Fashion,Shenoy Inc,1963.57,5,9817.85,UPI,Delivered,2023-06-11,,1.0
AMZ-39222,CUST-1167,Sanya Lata,45,M,Sultan Pur Majra,Tripura,409492,PID-2303,Saree,Fashion,Kant-Borde,4554.14,1,4554.14,Debit Card,Delivered,2023-07-17,2023-07-20,5.0
AMZ-56851,CUST-3034,Isaac Vora,56,F,Pimpri-Chinchwad,Kerala,346606,PID-8778,Moisturizer,Beauty & Personal Care,"Mittal, Thaman and Arora",171.04,4,684.16,Debit Card,Delivered,2023-02-17,2023-02-22,
AMZ-23881,CUST-4477,Amrita Virk,34,F,Bally,Gujarat,882478,PID-3383,Bluetooth Speaker,Electronics,"Agarwal, Jani and Narula",1901.78,4,7607.12,Debit Card,Cancelled,2024-01-12,2024-01-15,
AMZ-71863,CUST-5547,Shivani Chakraborty,19,F,Varanasi,Manipur,849826,PID-2319,Washing Machine,Home Appliances,Ranganathan-Lalla,32950.19,1,32950.19,Net Banking,Shipped,2023-11-06,2023-11-11,
AMZ-49844,CUST-6209,Sai Patla,26,M,Davanagere,Rajasthan,132671,PID-6918,Notebook,Books & Stationery,"Lad, Sundaram and Sengupta",43.0,3,129.0,Paytm,Processing,2024-01-30,2024-02-05,
AMZ-40201,CUST-7632,Zinal Issac,23,M,Rampur,Madhya Pradesh,396721,PID-1387,Kurtis,Fashion,Rege and Sons,2063.89,1,2063.89,Net Banking,Delivered,2024-02-01,2024-02-02,5.0
AMZ-17327,CUST-5180,Michael Kulkarni,64,F,Avadi,Rajasthan,190449,PID-5296,Atta,Groceries,Walla and Sons,682.96,1,682.96,Credit Card,Delivered,2024-12-07,2024-12-09,
AMZ-50272,CUST-8127,Bina Subramanian,59,F,Guntakal,Manipur,383952,PID-6434,Exam Guide,Books & Stationery,"Balan, Verma and Manda",251.16,3,753.48,UPI,Delivered,2024-12-05,,
AMZ-48385,CUST-8102,Arjun Dua,63,F,Buxar,Punjab,927777,PID-1046,T-Shirt,Fashion,D’Alia PLC,1295.41,2,2590.82,Debit Card,Delivered,2023-11-12,2023-11-17,1.0
AMZ-75950,CUST-8824,Sai Padmanabhan,27,F,Bally,Bihar,300157,PID-8884,Notebook,Books & Stationery,"Minhas, Pingle and Prakash",29.3,2,58.6,Cash on Delivery,Delivered,2024-09-18,2024-09-21,4.0
AMZ-46698,CUST-3730,Turvi Choudhury,58,M,Machilipatnam,Andhra Pradesh,687021,PID-9796,Notebook,Books & Stationery,Parsa-Shetty,62.82,3,188.46,Cash on Delivery,Processing,2023-06-09,2023-06-15,
AMZ-11884,CUST-4511,Jagvi Dash,63,M,Ratlam,Manipur,894306,PID-1746,Smartphone,Electronics,Rout PLC,35935.24,2,71870.48,Paytm,Delivered,2024-05-22,2024-05-27,4.0
AMZ-27012,CUST-8412,Xiti Taneja,31,M,Suryapet,Punjab,648180,PID-5897,Geyser,Home Appliances,"Deshpande, Varty and Iyer",23327.61,4,93310.44,UPI,Delivered,2023-02-01,2023-02-07,4.0
AMZ-43605,CUST-5767,Peter Bava,22,M,Morbi,Mizoram,932343,PID-7233,Milk,Groceries,Sha-Chad,66.37,3,199.11,Net Banking,Returned,2024-03-25,2024-03-30,
AMZ-60668,CUST-3357,Frado Borde,38,F,Tezpur,Uttar Pradesh,032685,PID-3639,Microwave,Home Appliances,Dey Inc,9663.17,1,9663.17,Cash on Delivery,Shipped,2023-07-09,2023-07-12,
AMZ-76806,CUST-8662,Anjali Bal,37,F,Alappuzha,Maharashtra,076098,PID-8613,Shampoo,Beauty & Personal Care,Modi-Bajaj,310.72,3,932.16,UPI,Delivered,2024-12-13,2024-12-16,5.0
AMZ-45830,CUST-3698,Christopher Subramanian,32,F,Tirunelveli,Odisha,913650,PID-3513,Lipstick,Beauty & Personal Care,Ramachandran Group,299.55,5,1497.75,Cash on Delivery,Processing,2023-04-05,2023-04-09,
AMZ-76350,CUST-1161,Hemal Pillai,29,F,Meerut,Bihar,120184,PID-9805,Washing Machine,Home Appliances,Swaminathan LLC,43095.23,2,86190.46,Debit Card,Processing,2023-05-07,,
AMZ-54454,CUST-3488,Elijah Seth,39,F,Rourkela,Gujarat,982541,PID-4781,Atta,Groceries,Prabhakar and Sons,516.51,5,2582.55,Credit Card,Delivered,2024-09-18,2024-09-20,5.0
AMZ-90742,CUST-6553,Ishwar Mani,64,F,Shahjahanpur,Sikkim,124011,PID-8246,Fiction Novel,Books & Stationery,"Samra, Balay and Gulati",683.71,3,2051.13,Net Banking,Delivered,2023-12-25,,
AMZ-39358,CUST-1414,David Gopal,49,F,Mangalore,Assam,974809,PID-2013,Shampoo,Beauty & Personal Care,Venkataraman Inc,258.56,3,775.68,UPI,Delivered,2024-05-11,2024-05-12,2.0
AMZ-50777,CUST-3517,Inaya Mittal,23,M,Morena,Gujarat,263140,PID-3105,Diary,Books & Stationery,"Vohra, Borra and Kamdar",435.97,1,435.97,Cash on Delivery,Delivered,2023-05-24,,4.0
AMZ-21960,CUST-6728,Daksha Chakraborty,51,F,Narasaraopet,Kerala,043455,PID-7447,T-Shirt,Fashion,"Lad, Loke and Nair",2125.7,3,6377.1,Net Banking,Delivered,2024-06-06,2024-06-13,3.0
AMZ-90161,CUST-8417,Anthony Tella,59,M,Imphal,Maharashtra,396103,PID-1123,Exam Guide,Books & Stationery,Suresh PLC,546.91,4,2187.64,Debit Card,Returned,2023-04-07,2023-04-09,
AMZ-57318,CUST-1960,Liam Kumer,60,F,Kulti,Manipur,073511,PID-4363,Refrigerator,Home Appliances,Dani Inc,29284.79,4,117139.16,UPI,Delivered,2023-06-08,2023-06-10,2.0
AMZ-91160,CUST-4728,Suhani Kota,49,M,Chinsurah,Punjab,446543,PID-1382,Jeans,Fashion,"Aurora, Toor and Bhavsar",3805.38,3,11416.14,Cash on Delivery,Delivered,2023-10-12,2023-10-16,3.0
AMZ-10552,CUST-6050,Faras Acharya,32,F,Mumbai,Rajasthan,821798,PID-9531,Smartphone,Electronics,Kala PLC,39320.7,3,117962.1,Net Banking,Returned,2024-09-20,,
AMZ-64048,CUST-9569,Nilima Bhattacharyya,40,M,Bidar,Kerala,240633,PID-6940,Rice,Groceries,Dube Ltd,1022.91,3,3068.73,Credit Card,Delivered,2024-05-16,2024-05-23,3.0
AMZ-10007,CUST-7546,Suhani Sahni,27,M,Nanded,Tripura,293781,PID-9091,Smartphone,Electronics,Mandal-Arya,30482.79,4,121931.16,Cash on Delivery,Delivered,2024-11-18,2024-11-22,5.0
AMZ-89508,CUST-6572,Yashica Ratti,43,F,Kulti,Tamil Nadu,769947,PID-1049,Moisturizer,Beauty & Personal Care,Thakur Group,498.82,1,498.82,Debit Card,Delivered,2023-01-10,,
AMZ-45591,CUST-5537,Gaurav Brahmbhatt,58,M,Bihar Sharif,Andhra Pradesh,656409,PID-5196,Sneakers,Fashion,Choudhary and Sons,3329.61,4,13318.44,Credit Card,Delivered,2024-09-16,,4.0
AMZ-77123,CUST-2091,Gayathri Gulati,30,F,Nashik,Madhya Pradesh,351042,PID-9322,Geyser,Home Appliances,"Sawhney, Muni and Kanda",18601.47,4,74405.88,Credit Card,Returned,2023-10-21,2023-10-26,
AMZ-50445,CUST-8472,Shivansh Tandon,54,F,Kulti,Himachal Pradesh,437288,PID-2101,Jeans,Fashion,Bhakta-Handa,2424.9,1,2424.9,Debit Card,Delivered,2024-09-18,,
AMZ-12198,CUST-8130,Ayush Rao,63,M,Jodhpur,Tripura,075139,PID-7539,Fiction Novel,Books & Stationery,Arora-Sama,289.15,2,578.3,Net Banking,Processing,2024-09-11,2024-09-12,
AMZ-30658,CUST-5104,Atharv Bakshi,26,F,Nagpur,West Bengal,423389,PID-3461,Lipstick,Beauty & Personal Care,Bhagat-Patil,252.07,5,1260.35,Cash on Delivery,Cancelled,2024-09-08,2024-09-13,
AMZ-80871,CUST-1666,Krishna Tailor,55,M,Rajkot,Arunachal Pradesh,815571,PID-3464,Perfume,Beauty & Personal Care,Tripathi Ltd,502.11,2,1004.22,Debit Card,Delivered,2024-05-26,2024-06-01,3.0
AMZ-11219,CUST-2565,Aayush Bali,49,M,Hyderabad,Tripura,841144,PID-9496,Jeans,Fashion,Kuruvilla-Shetty,3372.24,1,3372.24,Paytm,Delivered,2023-08-24,,2.0
AMZ-73375,CUST-7872,Daniel Mistry,50,F,Ambattur,Rajasthan,620281,PID-7656,Shampoo,Beauty & Personal Care,"Ravel, Kapoor and Bajwa",128.97,5,644.85,Credit Card,Delivered,2024-04-22,2024-04-28,3.0
AMZ-92760,CUST-1970,Chanakya Dash,39,F,Jhansi,Meghalaya,273195,PID-1810,Laptop,Electronics,"Murthy, Choudhary and Wason",113138.73,5,565693.65,UPI,Shipped,2023-03-14,2023-03-16,
AMZ-18832,CUST-5514,Sanaya Savant,46,F,Kolhapur,Tamil Nadu,038696,PID-8907,T-Shirt,Fashion,"Deol, Jani and Venkatesh",2613.89,3,7841.67,Paytm,Delivered,2023-09-13,2023-09-14,4.0
AMZ-44407,CUST-8114,Anmol Virk,41,M,Siwan,Uttar Pradesh,971511,PID-5132,Pen,Books & Stationery,"Manda, Murthy and Nair",22.65,4,90.6,Cash on Delivery,Delivered,2024-05-16,2024-05-22,4.0
AMZ-67373,CUST-6407,Omkaar Khatri,30,F,Maheshtala,Kerala,405073,PID-2767,Bluetooth Speaker,Electronics,"Madan, Pall and Sangha",14871.81,5,74359.05,Net Banking,Delivered,2024-03-11,,3.0
AMZ-53920,CUST-5344,Parth Bansal,39,F,Hajipur,Mizoram,813988,PID-7215,Atta,Groceries,Wali-Mani,266.33,2,532.66,UPI,Delivered,2023-10-27,2023-10-29,4.0
AMZ-17412,CUST-4597,Aayush Sarin,57,F,Ranchi,Telangana,606419,PID-8275,Jeans,Fashion,"Walia, Bobal and Bhatia",2959.84,1,2959.84,Cash on Delivery,Delivered,2023-10-20,2023-10-24,4.0
AMZ-48085,CUST-2331,Rayaan Sachdev,42,F,Danapur,Rajasthan,028562,PID-3272,Face Wash,Beauty & Personal Care,Gopal and Sons,542.25,5,2711.25,Net Banking,Shipped,2023-02-14,2023-02-15,
AMZ-89920,CUST-7573,Garima Char,31,M,Jammu,Nagaland,498995,PID-1104,Smartphone,Electronics,Arora-Chatterjee,7876.8,2,15753.6,UPI,Processing,2023-02-17,2023-02-22,
AMZ-31070,CUST-6629,Bakhshi Bains,35,F,Ambattur,Tamil Nadu,322435,PID-1240,Notebook,Books & Stationery,Dhawan-Karan,89.54,3,268.62,Credit Card,Shipped,2023-11-08,2023-11-11,
AMZ-98479,CUST-6170,Shravya Solanki,29,F,Rourkela,Haryana,635542,PID-5054,Jeans,Fashion,Bawa-Devan,3564.06,1,3564.06,Paytm,Shipped,2023-06-28,,
AMZ-71349,CUST-9081,Vinaya Bansal,49,F,Sirsa,Himachal Pradesh,241739,PID-6124,Headphones,Electronics,Kapoor-Ben,5481.98,4,21927.92,Cash on Delivery,Delivered,2023-02-09,,3.0
AMZ-36561,CUST-4798,Bishakha Subramanian,55,M,Phagwara,Telangana,834949,PID-7452,Vegetables,Groceries,"Atwal, Mishra and Char",373.83,5,1869.15,Paytm,Shipped,2023-10-20,2023-10-25,
AMZ-87644,CUST-6796,Meghana Prakash,55,F,Bathinda,Gujarat,023890,PID-3044,Rice,Groceries,Jha Group,1633.13,1,1633.13,UPI,Delivered,2024-03-01,2024-03-05,4.0
AMZ-19246,CUST-8414,Rudra Rana,46,F,Srikakulam,Uttar Pradesh,419859,PID-8440,Smartphone,Electronics,Shenoy-Thaker,69903.35,4,279613.4,Net Banking,Delivered,2023-08-09,2023-08-12,4.0
AMZ-52493,CUST-3297,Tamanna Sha,41,M,Narasaraopet,Gujarat,636505,PID-1670,Sneakers,Fashion,"Goswami, Lad and Buch",4640.62,3,13921.86,Paytm,Processing,2024-08-08,2024-08-13,
AMZ-80284,CUST-4206,Manbir Soman,54,F,Ambattur,Andhra Pradesh,322900,PID-6887,T-Shirt,Fashion,"Raju, Chander and Wable",1892.0,5,9460.0,Net Banking,Shipped,2023-03-30,2023-04-06,
AMZ-79659,CUST-5170,Yahvi Dhar,22,M,Bettiah,Mizoram,792975,PID-5605,Headphones,Electronics,Yohannan-Subramaniam,2210.46,4,8841.84,UPI,Delivered,2023-07-31,2023-08-03,1.0
AMZ-89897,CUST-7960,Jyoti Cherian,58,F,Srikakulam,Jharkhand,054400,PID-8307,Pen,Books & Stationery,Mittal-Loke,137.39,4,549.56,Cash on Delivery,Delivered,2024-12-03,2024-12-08,2.0
AMZ-31538,CUST-1122,Leena Bhatti,49,F,Raipur,Punjab,329569,PID-8745,Notebook,Books & Stationery,Kota-Viswanathan,128.3,5,641.5,Net Banking,Processing,2024-09-06,2024-09-09,
AMZ-45255,CUST-9618,Shaurya Subramanian,35,F,Morbi,Gujarat,335817,PID-2168,Geyser,Home Appliances,"Choudhry, Raja and Thakkar",18223.21,3,54669.63,Net Banking,Delivered,2024-02-04,2024-02-11,
AMZ-22861,CUST-1643,Janya Buch,50,F,Bijapur,Andhra Pradesh,831203,PID-2882,Perfume,Beauty & Personal Care,"Sekhon, Kapoor and Bhakta",7385.71,4,29542.84,Cash on Delivery,Delivered,2024-12-25,2024-12-28,5.0
AMZ-10620,CUST-3095,Wridesh Kala,64,M,Dharmavaram,Madhya Pradesh,823196,PID-1236,Smartwatch,Electronics,Wagle Group,21058.54,5,105292.7,Cash on Delivery,Delivered,2024-03-21,2024-03-24,2.0
AMZ-31385,CUST-7803,Rushil Swaminathan,26,M,Raiganj,West Bengal,129099,PID-4661,Fan,Home Appliances,Dasgupta Ltd,5291.21,1,5291.21,UPI,Shipped,2023-12-15,2023-12-20,
